,count,acc_created,categorie
99492,0,2019-03-01,0
99493,1,2019-03-01,1
99494,6,2019-03-01,more
99495,0,2019-03-01,0
99496,0,2019-03-01,0
99497,0,2019-03-01,0
99498,2,2019-03-01,2
99499,0,2019-03-01,0
99500,1,2019-03-01,1
99501,4,2019-03-01,more
99502,0,2019-03-01,0
99503,0,2019-03-01,0
99504,6,2019-03-01,more
99505,1,2019-03-01,1
99506,4,2019-03-01,more
99507,1,2019-03-01,1
99508,0,2019-03-01,0
99509,0,2019-03-01,0
99510,11,2019-03-01,more
99511,3,2019-03-01,more
99512,1,2019-03-01,1
99513,1,2019-03-01,1
99514,10,2019-03-01,more
99515,1,2019-03-01,1
99516,2,2019-03-01,2
99517,0,2019-03-01,0
99518,6,2019-03-01,more
99519,1,2019-03-01,1
99520,2,2019-03-01,2
99521,1,2019-03-01,1
99522,1,2019-03-01,1
99523,1,2019-03-01,1
99524,1,2019-03-01,1
99525,5,2019-03-01,more
99526,4,2019-03-01,more
99527,0,2019-03-01,0
99528,1,2019-03-01,1
99529,2,2019-03-01,2
99530,1,2019-03-01,1
99531,3,2019-03-01,more
99532,0,2019-03-01,0
99533,6,2019-03-01,more
99534,0,2019-03-01,0
99535,0,2019-03-01,0
99536,0,2019-03-01,0
99537,0,2019-03-01,0
99538,0,2019-03-01,0
99539,1,2019-03-01,1
99540,2,2019-03-01,2
99541,2,2019-03-01,2
99542,2,2019-03-01,2
99543,1,2019-03-01,1
99544,2,2019-03-01,2
99545,1,2019-03-01,1
99546,4,2019-03-01,more
99547,0,2019-03-01,0
99548,3,2019-03-01,more
99549,1,2019-03-01,1
99550,1,2019-03-01,1
99551,2,2019-03-01,2
99552,0,2019-03-01,0
99553,2,2019-03-01,2
99554,0,2019-03-01,0
99555,2,2019-03-01,2
99556,0,2019-03-01,0
99557,0,2019-03-01,0
99558,0,2019-03-01,0
99559,1,2019-03-01,1
99560,3,2019-03-01,more
99561,0,2019-03-01,0
99562,0,2019-03-01,0
99563,0,2019-03-01,0
99564,6,2019-03-01,more
99565,2,2019-03-01,2
99566,0,2019-03-01,0
99567,1,2019-03-01,1
99568,1,2019-03-01,1
99569,1,2019-03-01,1
99570,6,2019-03-01,more
99571,1,2019-03-01,1
99572,3,2019-03-01,more
99573,0,2019-03-01,0
99574,1,2019-03-01,1
99575,0,2019-03-01,0
99576,1,2019-03-01,1
99577,0,2019-03-01,0
99578,2,2019-03-01,2
99579,0,2019-03-01,0
99580,0,2019-03-01,0
99581,14,2019-03-01,more
99582,0,2019-03-01,0
99583,1,2019-03-01,1
99584,0,2019-03-01,0
99585,1,2019-03-01,1
99586,12,2019-03-01,more
99587,3,2019-03-01,more
99588,0,2019-03-01,0
99589,0,2019-03-01,0
99590,2,2019-03-01,2
99591,2,2019-03-01,2
99592,7,2019-03-01,more
99593,2,2019-03-01,2
99594,2,2019-03-01,2
99595,0,2019-03-01,0
99596,5,2019-03-01,more
99597,12,2019-03-01,more
99598,4,2019-03-01,more
99599,0,2019-03-01,0
99600,1,2019-03-01,1
99601,0,2019-03-01,0
99602,1,2019-03-01,1
99603,1,2019-03-01,1
99604,0,2019-03-01,0
99605,0,2019-03-01,0
99606,1,2019-03-01,1
99607,1,2019-03-01,1
99608,0,2019-03-01,0
99609,0,2019-03-01,0
99610,0,2019-03-01,0
99611,2,2019-03-01,2
99612,3,2019-03-01,more
99613,5,2019-03-01,more
99614,0,2019-03-01,0
99615,4,2019-03-01,more
99616,0,2019-03-01,0
99617,0,2019-03-01,0
99618,0,2019-03-01,0
99619,2,2019-03-01,2
99620,0,2019-03-01,0
99621,1,2019-03-01,1
99622,1,2019-03-01,1
99623,3,2019-03-01,more
99624,6,2019-03-01,more
99625,0,2019-03-01,0
99626,9,2019-03-01,more
99627,1,2019-03-01,1
99628,1,2019-03-01,1
99629,1,2019-03-01,1
99630,0,2019-03-01,0
99631,4,2019-03-01,more
99632,1,2019-03-01,1
99633,1,2019-03-01,1
99634,2,2019-03-01,2
99635,1,2019-03-01,1
99636,0,2019-03-01,0
99637,1,2019-03-01,1
99638,0,2019-03-01,0
99639,1,2019-03-01,1
99640,0,2019-03-01,0
99641,6,2019-03-01,more
99642,0,2019-03-01,0
99643,0,2019-03-01,0
99644,0,2019-03-01,0
99645,2,2019-03-01,2
99646,1,2019-03-01,1
99647,1,2019-03-01,1
99648,3,2019-03-01,more
99649,1,2019-03-01,1
99650,7,2019-03-01,more
99651,1,2019-03-01,1
99652,0,2019-03-01,0
99653,12,2019-03-01,more
99654,1,2019-03-01,1
99655,0,2019-03-01,0
99656,1,2019-03-01,1
99657,1,2019-03-01,1
99658,0,2019-03-01,0
99659,0,2019-03-01,0
99660,0,2019-03-01,0
99661,9,2019-03-01,more
99662,0,2019-03-01,0
99663,0,2019-03-01,0
99664,0,2019-03-01,0
99665,0,2019-03-01,0
99666,0,2019-03-01,0
99667,0,2019-03-01,0
99668,0,2019-03-01,0
99669,0,2019-03-01,0
99670,0,2019-03-01,0
99671,0,2019-03-01,0
99672,0,2019-03-01,0
99673,3,2019-03-01,more
99674,1,2019-03-01,1
99675,0,2019-03-01,0
99676,4,2019-03-01,more
99677,0,2019-03-01,0
99678,0,2019-03-01,0
99679,0,2019-03-01,0
99680,0,2019-03-01,0
99681,3,2019-03-01,more
99682,0,2019-03-01,0
99683,1,2019-03-01,1
99684,0,2019-03-01,0
99685,0,2019-03-01,0
99686,0,2019-03-01,0
99687,0,2019-03-01,0
99688,0,2019-03-01,0
99689,1,2019-03-01,1
99690,0,2019-03-01,0
99691,3,2019-03-01,more
99692,0,2019-03-01,0
99693,6,2019-03-01,more
99694,2,2019-03-01,2
99695,1,2019-03-01,1
99696,0,2019-03-01,0
99697,0,2019-03-01,0
99698,0,2019-03-01,0
99699,4,2019-03-01,more
99700,0,2019-03-01,0
99701,0,2019-03-01,0
99702,1,2019-03-01,1
99703,2,2019-03-01,2
99704,0,2019-03-01,0
99705,0,2019-03-01,0
99706,0,2019-03-01,0
99707,0,2019-03-01,0
99708,0,2019-03-01,0
99709,0,2019-03-01,0
99710,0,2019-03-01,0
99711,0,2019-03-01,0
99712,0,2019-03-01,0
99713,0,2019-03-01,0
99714,0,2019-03-01,0
99715,0,2019-03-01,0
99716,0,2019-03-01,0
99717,0,2019-03-01,0
99718,0,2019-03-01,0
99719,0,2019-03-01,0
99720,0,2019-03-01,0
99721,0,2019-03-01,0
99722,0,2019-03-01,0
99723,0,2019-03-01,0
99724,0,2019-03-01,0
99725,2,2019-03-01,2
99726,1,2019-03-01,1
99727,0,2019-03-01,0
99728,0,2019-03-01,0
99729,0,2019-03-01,0
99730,0,2019-03-01,0
99731,1,2019-03-01,1
99732,2,2019-03-01,2
99733,0,2019-03-01,0
99734,0,2019-03-01,0
99735,0,2019-03-01,0
99736,1,2019-03-01,1
99737,0,2019-03-01,0
99738,0,2019-03-01,0
99739,0,2019-03-01,0
99740,0,2019-03-01,0
99741,0,2019-03-01,0
99742,0,2019-03-01,0
99743,3,2019-03-01,more
99744,1,2019-03-01,1
99745,0,2019-03-01,0
99746,0,2019-03-01,0
99747,1,2019-03-01,1
99748,0,2019-03-01,0
99749,0,2019-03-01,0
99750,0,2019-03-01,0
99751,0,2019-03-01,0
99752,0,2019-03-01,0
99753,0,2019-03-01,0
99754,0,2019-03-01,0
99755,0,2019-03-01,0
99756,2,2019-03-01,2
99757,0,2019-03-01,0
99758,0,2019-03-01,0
99759,8,2019-03-01,more
99760,0,2019-03-01,0
99761,1,2019-03-01,1
99762,0,2019-03-01,0
99763,2,2019-03-01,2
99764,0,2019-03-01,0
99765,0,2019-03-01,0
99766,3,2019-03-01,more
99767,0,2019-03-01,0
99768,0,2019-03-01,0
99769,0,2019-03-01,0
99770,0,2019-03-01,0
99771,2,2019-03-01,2
99772,1,2019-03-01,1
99773,0,2019-03-01,0
99774,0,2019-03-01,0
99775,0,2019-03-01,0
99776,0,2019-03-01,0
99777,0,2019-03-01,0
99778,1,2019-03-01,1
99779,0,2019-03-01,0
99780,0,2019-03-01,0
99781,0,2019-03-01,0
99782,0,2019-03-01,0
99783,0,2019-03-01,0
99784,0,2019-03-01,0
99785,0,2019-03-01,0
99786,0,2019-03-01,0
99787,0,2019-03-01,0
99788,0,2019-03-01,0
99789,0,2019-03-01,0
99790,0,2019-03-01,0
99791,0,2019-03-01,0
99792,0,2019-03-01,0
99793,0,2019-03-01,0
99794,3,2019-03-01,more
99795,0,2019-03-01,0
99796,0,2019-03-01,0
99797,0,2019-03-01,0
99798,0,2019-03-01,0
99799,1,2019-03-01,1
99800,0,2019-03-01,0
99801,0,2019-03-01,0
99802,4,2019-03-01,more
99803,0,2019-03-01,0
99804,0,2019-03-01,0
99805,0,2019-03-01,0
99806,7,2019-03-01,more
99807,1,2019-03-01,1
99808,0,2019-03-01,0
99809,12,2019-03-01,more
99810,0,2019-03-01,0
99811,0,2019-03-01,0
99812,0,2019-03-01,0
99813,0,2019-03-01,0
99814,0,2019-03-01,0
99815,0,2019-03-01,0
99816,0,2019-03-01,0
99817,0,2019-03-01,0
99818,1,2019-03-01,1
99819,0,2019-03-01,0
99820,8,2019-03-01,more
99821,0,2019-03-01,0
99822,0,2019-03-01,0
99823,1,2019-03-01,1
99824,0,2019-03-01,0
99825,0,2019-03-01,0
99826,6,2019-03-01,more
99827,0,2019-03-01,0
99828,0,2019-03-01,0
99829,0,2019-03-01,0
99830,0,2019-03-01,0
99831,0,2019-03-01,0
99832,10,2019-03-01,more
99833,0,2019-03-01,0
99834,0,2019-03-01,0
99835,0,2019-03-01,0
99836,2,2019-03-01,2
99837,0,2019-03-01,0
99838,1,2019-03-01,1
99839,0,2019-03-01,0
99840,3,2019-03-01,more
99841,4,2019-03-01,more
99842,0,2019-03-01,0
99843,0,2019-03-01,0
99844,0,2019-03-01,0
99845,10,2019-03-01,more
99846,13,2019-03-01,more
99847,0,2019-03-01,0
99848,4,2019-03-01,more
99849,0,2019-03-01,0
99850,0,2019-03-01,0
99851,0,2019-03-01,0
99852,4,2019-03-01,more
99853,0,2019-03-01,0
99854,0,2019-03-01,0
99855,0,2019-03-01,0
99856,1,2019-03-01,1
99857,8,2019-03-01,more
99858,0,2019-03-01,0
99859,2,2019-03-01,2
99860,0,2019-03-01,0
99861,0,2019-03-01,0
99862,0,2019-03-01,0
99863,0,2019-03-01,0
99864,0,2019-03-01,0
99865,0,2019-03-01,0
99866,0,2019-03-01,0
99867,0,2019-03-01,0
99868,1,2019-03-01,1
99869,0,2019-03-01,0
99870,3,2019-03-01,more
99871,5,2019-03-01,more
99872,1,2019-03-01,1
99873,0,2019-03-01,0
99874,0,2019-03-01,0
99875,2,2019-03-01,2
99876,0,2019-03-01,0
99877,0,2019-03-01,0
99878,0,2019-03-01,0
99879,0,2019-03-01,0
99880,0,2019-03-01,0
99881,1,2019-03-01,1
99882,0,2019-03-01,0
99883,0,2019-03-01,0
99884,2,2019-03-01,2
99885,3,2019-03-01,more
99886,2,2019-03-01,2
99887,0,2019-03-01,0
99888,5,2019-03-01,more
99889,1,2019-03-01,1
99890,5,2019-03-01,more
99891,0,2019-03-01,0
99892,7,2019-03-01,more
99893,0,2019-03-01,0
99894,1,2019-03-01,1
99895,0,2019-03-01,0
99896,0,2019-03-01,0
99897,5,2019-03-01,more
99898,1,2019-03-01,1
99899,1,2019-03-01,1
99900,0,2019-03-01,0
99901,0,2019-03-01,0
99902,1,2019-03-01,1
99903,0,2019-03-01,0
99904,0,2019-03-01,0
99905,0,2019-03-01,0
99906,0,2019-03-01,0
99907,0,2019-03-01,0
99908,0,2019-03-01,0
99909,3,2019-03-01,more
99910,7,2019-03-01,more
99911,4,2019-03-01,more
99912,1,2019-03-01,1
99913,2,2019-03-01,2
99914,3,2019-03-01,more
99915,3,2019-03-01,more
99916,0,2019-03-01,0
99917,0,2019-03-01,0
99918,0,2019-03-01,0
99919,4,2019-03-01,more
99920,1,2019-03-01,1
99921,0,2019-03-01,0
99922,5,2019-03-01,more
99923,1,2019-03-01,1
99924,0,2019-03-01,0
99925,1,2019-03-01,1
99926,0,2019-03-01,0
99927,0,2019-03-01,0
99928,5,2019-03-01,more
99929,0,2019-03-01,0
99930,1,2019-03-01,1
99931,11,2019-03-01,more
99932,2,2019-03-01,2
99933,0,2019-03-01,0
99934,1,2019-03-01,1
99935,0,2019-03-01,0
99936,0,2019-03-01,0
99937,0,2019-03-01,0
99938,3,2019-03-01,more
99939,1,2019-03-01,1
99940,0,2019-03-01,0
99941,1,2019-03-01,1
99942,0,2019-03-01,0
99943,0,2019-03-01,0
99944,2,2019-03-01,2
99945,0,2019-03-01,0
99946,0,2019-03-01,0
99947,0,2019-03-01,0
99948,0,2019-03-01,0
99949,0,2019-03-01,0
99950,1,2019-03-01,1
99951,1,2019-03-01,1
99952,0,2019-03-01,0
99953,7,2019-03-01,more
99954,10,2019-03-01,more
99955,1,2019-03-01,1
99956,1,2019-03-01,1
99957,0,2019-03-01,0
99958,2,2019-03-01,2
99959,1,2019-03-01,1
99960,1,2019-03-01,1
99961,0,2019-03-01,0
99962,0,2019-03-01,0
99963,5,2019-03-01,more
99964,0,2019-03-01,0
99965,0,2019-03-01,0
99966,0,2019-03-01,0
99967,0,2019-03-01,0
99968,2,2019-03-01,2
99969,0,2019-03-01,0
99970,0,2019-03-01,0
99971,1,2019-03-01,1
99972,2,2019-03-01,2
99973,0,2019-03-01,0
99974,2,2019-03-01,2
99975,1,2019-03-01,1
99976,5,2019-03-01,more
99977,0,2019-03-01,0
99978,0,2019-03-01,0
99979,0,2019-03-01,0
99980,1,2019-03-01,1
99981,0,2019-03-01,0
99982,1,2019-03-01,1
99983,0,2019-03-01,0
99984,13,2019-03-01,more
99985,0,2019-03-01,0
99986,0,2019-03-01,0
99987,1,2019-03-01,1
99988,0,2019-03-01,0
99989,0,2019-03-01,0
99990,1,2019-03-01,1
99991,0,2019-03-01,0
99992,2,2019-03-01,2
99993,0,2019-03-01,0
99994,0,2019-03-01,0
99995,0,2019-03-01,0
99996,0,2019-03-01,0
99997,0,2019-03-01,0
99998,6,2019-03-01,more
99999,1,2019-03-01,1
100000,7,2019-03-01,more
100001,0,2019-03-01,0
100002,0,2019-03-01,0
100003,1,2019-03-01,1
100004,1,2019-03-01,1
100005,0,2019-03-01,0
100006,6,2019-03-01,more
100007,1,2019-03-01,1
100008,2,2019-03-01,2
100009,1,2019-03-01,1
100010,0,2019-03-01,0
100011,2,2019-03-01,2
100012,1,2019-03-01,1
100013,2,2019-03-01,2
100014,9,2019-03-01,more
100015,0,2019-03-01,0
100016,1,2019-03-01,1
100017,0,2019-03-01,0
100018,0,2019-03-01,0
100019,0,2019-03-01,0
100020,0,2019-03-01,0
100021,1,2019-03-01,1
100022,0,2019-03-01,0
100023,0,2019-03-01,0
100024,0,2019-03-01,0
100025,0,2019-03-01,0
100026,0,2019-03-01,0
100027,4,2019-03-01,more
100028,2,2019-03-01,2
100029,10,2019-03-01,more
100030,0,2019-03-01,0
100031,0,2019-03-01,0
100032,1,2019-03-01,1
100033,1,2019-03-01,1
100034,1,2019-03-01,1
100035,1,2019-03-01,1
100036,0,2019-03-01,0
100037,0,2019-03-01,0
100038,0,2019-03-01,0
100039,1,2019-03-01,1
100040,3,2019-03-01,more
100041,7,2019-03-01,more
100042,0,2019-03-01,0
100043,0,2019-03-01,0
100044,2,2019-03-01,2
100045,11,2019-03-01,more
100046,3,2019-03-01,more
100047,0,2019-03-01,0
100048,2,2019-03-01,2
100049,1,2019-03-01,1
100050,4,2019-03-01,more
100051,0,2019-03-01,0
100052,0,2019-03-01,0
100053,1,2019-03-01,1
100054,0,2019-03-01,0
100055,0,2019-03-01,0
100056,1,2019-03-01,1
100057,0,2019-03-01,0
100058,5,2019-03-01,more
100059,0,2019-03-01,0
100060,12,2019-03-01,more
100061,6,2019-03-01,more
100062,3,2019-03-01,more
100063,0,2019-03-01,0
100064,0,2019-03-01,0
100065,0,2019-03-01,0
100066,1,2019-03-01,1
100067,0,2019-03-01,0
100068,0,2019-03-01,0
100069,3,2019-03-01,more
100070,7,2019-03-01,more
100071,1,2019-03-01,1
100072,0,2019-03-01,0
100073,0,2019-03-01,0
100074,0,2019-03-01,0
100075,0,2019-03-01,0
100076,8,2019-03-01,more
100077,2,2019-03-01,2
100078,1,2019-03-01,1
100079,4,2019-03-01,more
100080,0,2019-03-01,0
100081,0,2019-03-01,0
100082,1,2019-03-01,1
100083,0,2019-03-01,0
100084,0,2019-03-01,0
100085,3,2019-03-01,more
100086,0,2019-03-01,0
100087,1,2019-03-01,1
100088,0,2019-03-01,0
100089,1,2019-03-01,1
100090,0,2019-03-01,0
100091,0,2019-03-01,0
100092,2,2019-03-01,2
100093,0,2019-03-01,0
100094,5,2019-03-01,more
100095,1,2019-03-01,1
100096,1,2019-03-01,1
100097,0,2019-03-01,0
100098,0,2019-03-01,0
100099,9,2019-03-01,more
100100,0,2019-03-01,0
100101,1,2019-03-01,1
100102,4,2019-03-01,more
100103,2,2019-03-01,2
100104,0,2019-03-01,0
100105,0,2019-03-01,0
100106,8,2019-03-01,more
100107,6,2019-03-01,more
100108,0,2019-03-01,0
100109,0,2019-03-01,0
100110,0,2019-03-01,0
100111,1,2019-03-01,1
100112,0,2019-03-01,0
100113,0,2019-03-01,0
100114,0,2019-03-01,0
100115,1,2019-03-01,1
100116,0,2019-03-01,0
100117,6,2019-03-01,more
100118,1,2019-03-01,1
100119,0,2019-03-01,0
100120,0,2019-03-01,0
100121,0,2019-03-01,0
100122,0,2019-03-01,0
100123,2,2019-03-01,2
100124,0,2019-03-01,0
100125,0,2019-03-01,0
100126,0,2019-03-01,0
100127,0,2019-03-01,0
100128,0,2019-03-01,0
100129,7,2019-03-01,more
100130,1,2019-03-01,1
100131,4,2019-03-01,more
100132,0,2019-03-01,0
100133,1,2019-03-01,1
100134,0,2019-03-01,0
100135,0,2019-03-01,0
100136,3,2019-03-01,more
100137,1,2019-03-01,1
100138,2,2019-03-01,2
100139,0,2019-03-01,0
100140,0,2019-03-01,0
100141,0,2019-03-01,0
100142,0,2019-03-01,0
100143,3,2019-03-01,more
100144,0,2019-03-01,0
100145,8,2019-03-01,more
100146,1,2019-03-01,1
100147,1,2019-03-01,1
100148,1,2019-03-01,1
100149,3,2019-03-01,more
100150,0,2019-03-01,0
100151,0,2019-03-01,0
100152,3,2019-03-01,more
100153,0,2019-03-01,0
100154,0,2019-03-01,0
100155,0,2019-03-01,0
100156,0,2019-03-01,0
100157,6,2019-03-01,more
100158,0,2019-03-01,0
100159,2,2019-03-01,2
100160,0,2019-03-01,0
100161,0,2019-03-01,0
100162,1,2019-03-01,1
100163,0,2019-03-01,0
100164,0,2019-03-01,0
100165,3,2019-03-01,more
100166,0,2019-03-01,0
100167,12,2019-03-01,more
100168,0,2019-03-01,0
100169,0,2019-03-01,0
100170,0,2019-03-01,0
100171,4,2019-03-01,more
100172,1,2019-03-01,1
100173,2,2019-03-01,2
100174,4,2019-03-01,more
100175,0,2019-03-01,0
100176,5,2019-03-01,more
100177,1,2019-03-01,1
100178,5,2019-03-01,more
100179,4,2019-03-01,more
100180,0,2019-03-01,0
100181,0,2019-03-01,0
100182,1,2019-03-01,1
100183,0,2019-03-01,0
100184,1,2019-03-01,1
100185,0,2019-03-01,0
100186,1,2019-03-01,1
100187,1,2019-03-01,1
100188,0,2019-03-01,0
100189,0,2019-03-01,0
100190,2,2019-03-01,2
100191,2,2019-03-01,2
100192,2,2019-03-01,2
100193,0,2019-03-01,0
100194,4,2019-03-01,more
100195,3,2019-03-01,more
100196,1,2019-03-01,1
100197,1,2019-03-01,1
100198,0,2019-03-01,0
100199,0,2019-03-01,0
100200,6,2019-03-01,more
100201,0,2019-03-01,0
100202,0,2019-03-01,0
100203,0,2019-03-01,0
100204,1,2019-03-01,1
100205,6,2019-03-01,more
100206,1,2019-03-01,1
100207,0,2019-03-01,0
100208,0,2019-03-01,0
100209,0,2019-03-01,0
100210,0,2019-03-01,0
100211,0,2019-03-01,0
100212,0,2019-03-01,0
100213,0,2019-03-01,0
100214,4,2019-03-01,more
100215,0,2019-03-01,0
100216,1,2019-03-01,1
100217,0,2019-03-01,0
100218,0,2019-03-01,0
100219,0,2019-03-01,0
100220,2,2019-03-01,2
100221,7,2019-03-01,more
100222,0,2019-03-01,0
100223,0,2019-03-01,0
100224,0,2019-03-01,0
100225,2,2019-03-01,2
100226,0,2019-03-01,0
100227,2,2019-03-01,2
100228,6,2019-03-01,more
100229,0,2019-03-01,0
100230,5,2019-03-01,more
100231,0,2019-03-01,0
100232,1,2019-03-01,1
100233,1,2019-03-01,1
100234,1,2019-03-01,1
100235,2,2019-03-01,2
100236,1,2019-03-01,1
100237,1,2019-03-01,1
100238,0,2019-03-01,0
100239,1,2019-03-01,1
100240,0,2019-03-01,0
100241,0,2019-03-01,0
100242,1,2019-03-01,1
100243,0,2019-03-01,0
100244,1,2019-03-01,1
100245,0,2019-03-01,0
100246,0,2019-03-01,0
100247,2,2019-03-01,2
100248,0,2019-03-01,0
100249,12,2019-03-01,more
100250,0,2019-03-01,0
100251,1,2019-03-01,1
100252,8,2019-03-01,more
100253,3,2019-03-01,more
100254,1,2019-03-01,1
100255,2,2019-03-01,2
100256,0,2019-03-01,0
100257,2,2019-03-01,2
100258,1,2019-03-01,1
100259,0,2019-03-01,0
100260,2,2019-03-01,2
100261,0,2019-03-01,0
100262,1,2019-03-01,1
100263,4,2019-03-01,more
100264,0,2019-03-01,0
100265,0,2019-03-01,0
100266,1,2019-03-01,1
100267,0,2019-03-01,0
100268,0,2019-03-01,0
100269,3,2019-03-01,more
100270,3,2019-03-01,more
100271,4,2019-03-01,more
100272,0,2019-03-01,0
100273,1,2019-03-01,1
100274,0,2019-03-01,0
100275,0,2019-03-01,0
100276,0,2019-03-01,0
100277,0,2019-03-01,0
100278,3,2019-03-01,more
100279,5,2019-03-01,more
100280,0,2019-03-01,0
100281,0,2019-03-01,0
100282,1,2019-03-01,1
100283,0,2019-03-01,0
100284,0,2019-03-01,0
100285,2,2019-03-01,2
100286,0,2019-03-01,0
100287,5,2019-03-01,more
100288,2,2019-03-01,2
100289,3,2019-03-01,more
100290,1,2019-03-01,1
100291,0,2019-03-01,0
100292,1,2019-03-01,1
100293,0,2019-03-01,0
100294,0,2019-03-01,0
100295,0,2019-03-01,0
100296,0,2019-03-01,0
100297,2,2019-03-01,2
100298,0,2019-03-01,0
100299,2,2019-03-01,2
100300,0,2019-03-01,0
100301,0,2019-03-01,0
100302,0,2019-03-01,0
100303,4,2019-03-01,more
100304,0,2019-03-01,0
100305,2,2019-03-01,2
100306,1,2019-03-01,1
100307,2,2019-03-01,2
100308,0,2019-03-01,0
100309,0,2019-03-01,0
100310,2,2019-03-01,2
100311,1,2019-03-01,1
100312,1,2019-03-01,1
100313,9,2019-03-01,more
100314,0,2019-03-01,0
100315,1,2019-03-01,1
100316,1,2019-03-01,1
100317,1,2019-03-01,1
100318,0,2019-03-01,0
100319,1,2019-03-01,1
100320,1,2019-03-01,1
100321,2,2019-03-01,2
100322,0,2019-03-01,0
100323,3,2019-03-01,more
100324,0,2019-03-01,0
100325,1,2019-03-01,1
100326,1,2019-03-01,1
100327,0,2019-03-01,0
100328,3,2019-03-01,more
100329,1,2019-03-01,1
100330,1,2019-03-01,1
100331,5,2019-03-01,more
100332,0,2019-03-01,0
100333,1,2019-03-01,1
100334,0,2019-03-01,0
100335,1,2019-03-01,1
100336,2,2019-03-01,2
100337,6,2019-03-01,more
100338,0,2019-03-01,0
100339,7,2019-03-01,more
100340,4,2019-03-01,more
100341,0,2019-03-01,0
100342,1,2019-03-01,1
100343,0,2019-03-01,0
100344,0,2019-03-01,0
100345,2,2019-03-01,2
100346,0,2019-03-01,0
100347,1,2019-03-01,1
100348,0,2019-03-01,0
100349,0,2019-03-01,0
100350,10,2019-03-01,more
100351,0,2019-03-01,0
100352,0,2019-03-01,0
100353,9,2019-03-01,more
100354,1,2019-03-01,1
100355,0,2019-03-01,0
100356,1,2019-03-01,1
100357,0,2019-03-01,0
100358,1,2019-03-01,1
100359,0,2019-03-01,0
100360,2,2019-03-01,2
100361,0,2019-03-01,0
100362,0,2019-03-01,0
100363,1,2019-03-01,1
100364,3,2019-03-01,more
100365,1,2019-03-01,1
100366,0,2019-03-01,0
100367,0,2019-03-01,0
100368,1,2019-03-01,1
100369,1,2019-03-01,1
100370,0,2019-03-01,0
100371,3,2019-03-01,more
100372,4,2019-03-01,more
100373,2,2019-03-01,2
100374,0,2019-03-01,0
100375,1,2019-03-01,1
100376,0,2019-03-01,0
100377,1,2019-03-01,1
100378,0,2019-03-01,0
100379,0,2019-03-01,0
100380,2,2019-03-01,2
100381,1,2019-03-01,1
100382,1,2019-03-01,1
100383,0,2019-03-01,0
100384,0,2019-03-01,0
100385,1,2019-03-01,1
100386,3,2019-03-01,more
100387,1,2019-03-01,1
100388,0,2019-03-01,0
100389,1,2019-03-01,1
100390,3,2019-03-01,more
100391,3,2019-03-01,more
100392,1,2019-03-01,1
100393,1,2019-03-01,1
100394,10,2019-03-01,more
100395,0,2019-03-01,0
100396,0,2019-03-01,0
100397,0,2019-03-01,0
100398,1,2019-03-01,1
100399,1,2019-03-01,1
100400,3,2019-03-01,more
100401,5,2019-03-01,more
100402,2,2019-03-01,2
100403,0,2019-03-01,0
100404,0,2019-03-01,0
100405,4,2019-03-01,more
100406,0,2019-03-01,0
100407,1,2019-03-01,1
100408,4,2019-03-01,more
100409,1,2019-03-01,1
100410,3,2019-03-01,more
100411,0,2019-03-01,0
100412,1,2019-03-01,1
100413,0,2019-03-01,0
100414,1,2019-03-01,1
100415,0,2019-03-01,0
100416,0,2019-03-01,0
100417,0,2019-03-01,0
100418,9,2019-03-01,more
100419,2,2019-03-01,2
100420,1,2019-03-01,1
100421,1,2019-03-01,1
100422,0,2019-03-01,0
100423,1,2019-03-01,1
100424,0,2019-03-01,0
100425,0,2019-03-01,0
100426,4,2019-03-01,more
100427,1,2019-03-01,1
100428,2,2019-03-01,2
100429,0,2019-03-01,0
100430,1,2019-03-01,1
100431,2,2019-03-01,2
100432,0,2019-03-01,0
100433,1,2019-03-01,1
100434,0,2019-03-01,0
100435,4,2019-03-01,more
100436,1,2019-03-01,1
100437,0,2019-03-01,0
100438,2,2019-03-01,2
100439,0,2019-03-01,0
100440,2,2019-03-01,2
100441,1,2019-03-01,1
100442,7,2019-03-01,more
100443,0,2019-03-01,0
100444,2,2019-03-01,2
100445,3,2019-03-01,more
100446,13,2019-03-01,more
100447,1,2019-03-01,1
100448,1,2019-03-01,1
100449,5,2019-03-01,more
100450,2,2019-03-01,2
100451,5,2019-03-01,more
100452,1,2019-03-01,1
100453,0,2019-03-01,0
100454,0,2019-03-01,0
100455,5,2019-03-01,more
100456,1,2019-03-01,1
100457,1,2019-03-01,1
100458,0,2019-03-01,0
100459,0,2019-03-01,0
100460,2,2019-03-01,2
100461,2,2019-03-01,2
100462,4,2019-03-01,more
100463,1,2019-03-01,1
100464,2,2019-03-01,2
100465,0,2019-03-01,0
100466,9,2019-03-01,more
100467,0,2019-03-01,0
100468,3,2019-03-01,more
100469,0,2019-03-01,0
100470,0,2019-03-01,0
100471,0,2019-03-01,0
100472,0,2019-03-01,0
100473,0,2019-03-01,0
100474,1,2019-03-01,1
100475,5,2019-03-01,more
100476,12,2019-03-01,more
100477,0,2019-03-01,0
100478,0,2019-03-01,0
100479,2,2019-03-01,2
100480,1,2019-03-01,1
100481,1,2019-03-01,1
100482,0,2019-03-01,0
100483,0,2019-03-01,0
100484,1,2019-03-01,1
100485,12,2019-03-01,more
100486,0,2019-03-01,0
100487,1,2019-03-01,1
100488,1,2019-03-01,1
100489,0,2019-03-01,0
100490,9,2019-03-01,more
